"itemid","name","price01","stock01"
"17183","Hunter's Longbow","30000","3"
"17184","Assassin's Bow","20000","1"
"17187","Eurytos' Bow","500000","1"
"17189","Rapid Bow +1","31500","1"
"17190","Sarnga","47500","2"
"17191","Pharaoh's Bow","30000","2"
"17194","Shadow Bow +1","92500","0"
"17193","Shadow Bow","10000","2"
"17195","Windurstian Bow","10000","2"
"17197","San d'Orian Bow","11000","3"
"17196","Federation Bow","20000","0"
"17198","Kingdom Bow","20000","0"
"17200","Rosenbogen","10000","3"
"17201","Rosenbogen +1","999999","0"
"17203","Shikar Bow","20000","0"
"17202","Platoon Bow","20000","2"
"17204","Mighty Bow","50000","2"
"17205","Gendawa","50000","2"
"17206","Gendawa +1","90000","0"
"17209","Martial Bow","20000","3"
"17210","Martial Gun","50000","2"
"17211","Almogavar Bow","10000","2"
"17213","Staurobow","10000","0"
"17214","Staurobow +1","950000","0"
"17215","Thug's Zamburak","20000","1"
"17216","Light Crossbow","10000","5"
"17217","Crossbow","20000","3"
"17218","Zamburak","10000","1"
"17219","Arbalest","10000","1"
"17220","Heavy Crossbow","200000","3"
"17221","Rpt. Crossbow","30000","7"
"17222","Hexagun","120000","7"
"17223","Lgn. Crossbow","10000","1"
"17225","Crossbow +1","15000","2"
"17226","Arbalest +1","40000","0"
"17227","Heavy Crossbow+1","50000","1"
"17228","Light Crossbow +1","10000","0"
"17230","Power Crossbow","10000","3"
"17229","Zamburak +1","50000","1"
"17232","Lion Crossbow","200000","10"
"17234","Flagel. Crossbow","30000","1"
"17233","Machine Crossbow","500000","1"
"17235","Armbrust","60000","1"
"17236","Leo Crossbow","35000","7"
"17237","Leo Crossbow +1","850000","0"
"17238","Bas. Crossbow","10000","3"
"17239","Rep. Crossbow","5000","0"
"17240","Lightning Bow","20000","0"
"17241","Lightning Bow +1","95000","1"
"17242","Velocity Bow","20000","2"
"17243","Velocity Bow +1","500000","0"
"17246","Ziska's Crossbow","40000","4"
"17245","Grosveneur's Bow","40000","1"
"17247","Rikonodo","10000","2"
"17248","Arquebus","100000","1"
"17250","Matchlock Gun","300000","5"
"17252","Culverin","40000","2"
"17251","Hellfire","505000","8"
"17253","Musketeer Gun","10000","0"
"17254","Arquebus +1","20000","0"
"17255","Hakenbuechse","10000","1"
"17256","Serpentine Gun","20000","3"
"17257","Bandit's Gun","20000","1"
"17258","Bandit's Gun +1","100000","1"
"17259","Pirate's Gun","65000","7"
"17260","Pirate's Gun +1","100000","0"
"17261","Matchlock Gun +1","100000","0"
"17262","Corsair's Gun","20000","1"
"17263","Corsair's Gun +1","100000","0"
"17264","Hellfire +1","100000","0"
"17265","Tanegashima","10000","1"
"17267","Negoroshiki","7500","0"
"17266","Tanegashima +1","10000","0"
"17268","Negoroshiki +1","65000","0"
"17271","Platoon Gun","25000","1"
"17270","Musketeer Gun +2","100000","0"
"17272","Military Gun","40000","1"
"17274","Deluxe Carbine","21000","0"
"17269","Musketeer Gun +1","10000","0"
"17277","Hedgehog Bomb","33000","0"
"17280","Boomerang","10000","2"
"17279","Moonring Blade +1","30000","0"
"17281","Wingedge","30000","2"
"17282","Cmb.Cst. B'merang","20000","2"
"17283","Jr.Msk. Chakram","80000","5"
"17284","Chakram","40000","14"
"17286","Rising Sun","20000","2"
"17285","Moonring Blade","20000","0"
"17287","Boomerang +1","5000","0"
"17289","Chakram +1","21000","0"
"17288","Wingedge +1","30000","0"
"17290","Coarse Boomerang","20000","2"
"17291","Flame Boomerang","10000","0"
"17292","Long Boomerang","20000","1"
"17293","Yagudo Freezer","5000","2"
"17294","Comet Tail","50000","4"
"17295","Rising Sun +1","200000","0"
"17344","Cornette","10000","18"
"17346","Siren Flute","20000","2"
"17345","Flute","10000","1"
"17347","Piccolo","5000","1"
"17349","Faerie Piccolo","20000","3"
"17348","Traversiere","30000","3"
"17350","Angel's Flute","10000","2"
"17351","Gemshorn","200000","1"
"17352","Horn","100000","2"
"17353","Maple Harp","10000","1"
"17354","Harp","30000","2"
"17356","Lamia Harp","2000","0"
"17355","Rose Harp","5000","1"
"17358","Oneiros Harp","20000","6"
"17357","Ebony Harp","180000","9"
"17359","Mythic Harp","10000","1"
"17361","Crumhorn","5000","2"
"17362","Shofar","200000","8"
"17365","Frenzy Fife","4500","0"
"17364","Cythara Anglica","100000","0"
"17366","Mary's Horn","10000","1"
"17367","Ryl.Spr. Horn","36000","0"
"17368","Piccolo +1","30000","2"
"17369","Cornette +1","30000","0"
"17370","Gemshorn +1","20000","3"
"17371","Horn +1","20000","1"
"17372","Flute +1","15000","0"
"17373","Maple Harp +1","10000","0"
"17374","Harp +1","40000","1"
"17375","Traversiere +1","30000","0"
"17376","Rose Harp +1","20000","1"
"17377","Crumhorn +1","50000","1"
"17378","Angel's Flute +1","10000","0"
"17379","Hamelin Flute","10000","0"
"17382","S.H. Fishing Rod","10000","0"
"17381","Comp. Fishing Rod","100000","10"
"17380","Mithran Fish. Rod","30000","3"
"17383","Clothespole","15000","5"
"17384","Carbon Fish. Rod","25000","16"
"17385","Glass Fiber F. Rod","10000","5"
"17386","Lu Shang's F. Rod","1400000","6"
"17389","Bamboo Fish. Rod","10000","8"
"17387","Tarutaru F. Rod","5000","0"
"17388","Fastwater F. Rod","20000","8"
"17391","Willow Fish. Rod","5000","13"
"17390","Yew Fishing Rod","3000","11"
"17398","Rogue Rig","100000","4"
"17399","Sabiki Rig","10000","2"
"17400","Sinking Minnow","40000","0"
"17401","Lizard Lure","1000000","2"
"17402","Shrimp Lure","80000","10"
"17403","Frog Lure","30000","5"
"17404","Worm Lure","15500","6"
"17405","Fly Lure","10000","6"
"17407","Minnow","20000","10"
"17408","Great Club +1","10000","0"
"17409","Mythril Rod +1","50000","0"
"17410","Bone Rod +1","10000","0"
"17412","Wild Cudgel","5000","1"
"17411","Holy Mace +1","30000","0"
"17413","Hermit's Wand","15000","0"
"17414","Pixie Mace","20000","0"
"17415","Shellbuster","10000","2"
"17416","Arcana Breaker","5000","1"
"17418","Moonlight Wand","50000","7"
"17417","Rabbit Stick","10000","1"
"17419","Artemis's Wand","20000","0"
"17420","Selene's Wand","20000","0"
"17421","Moonwatch Wand","90000","2"
"17424","Spiked Club","10000","2"
"17426","Replica Maul","10000","2"
"17425","Spiked Club +1","15000","0"
"17427","Ebony Wand +1","20000","0"
"17428","Darksteel Mace +1","32500","1"
"17429","Dominion Mace","30000","2"
"17430","Fey Wand","20000","3"
"17431","Platinum Mace +1","50388","0"
"17432","Darksteel Maul +1","40000","0"
"17433","Mythic Wand +1","23500","0"
"17434","Holy Wand +1","20000","0"
"17436","Platinum Rod +1","1","0"
"17440","Kraken Club","525000000","6"
"17441","Eremite's Wand","30000","4"
"17442","Eremite's Wand +1","40000","0"
"17443","Thoth's Wand","20500","0"
"17444","Windurstian Club","10000","0"
"17445","Federation Club","15000","0"
"17446","T.M. Wand +1","20000","5"
"17447","T.M. Wand +2","25000","0"
"17448","San d'Orian Mace","15000","3"
"17449","Kingdom Mace","20000","0"
"17450","Healing Mace","5000","0"
"17452","Bastokan Hammer","20000","0"
"17453","Republic Hammer","40000","0"
"17457","Snr.Msk. Rod","30000","2"
"17458","Rsv.Cpt. Mace","30000","2"
"17461","Rune Rod","1000000","5"
"17462","Platoon Mace","7500","3"
"17463","Sealed Mace","3000","1"
"17464","Purgatory Mace","20000","2"
"17465","Mighty Cudgel","40000","4"
"17467","Martial Wand","50000","4"
"17468","Raise Rod","30000","3"
"17469","Raise II Rod","20000","4"
"17470","Pealing Buzdygan","10000","1"
"17471","Horrent Mace","30000","0"
"17473","Torama Cesti","50000","0"
"17472","Cross-Counters","80000","0"
"17476","Cat Baghnakhs +1","30000","0"
"17477","Bone Patas +1","20000","0"
"17480","Dmd. Knuckles +1","500000","0"
"17481","Kaiser Knuckles","2000000","0"
"17482","Jamadhars +1","50000","0"
"17484","Stun Jamadhars +1","100000","0"
"17485","Dragon Claws +1","10050000","0"
"17486","Stun Claws +1","50000","0"
"17487","Corrosive Claws","30000","0"
"17488","Cermet Claws +1","30000","0"
"17489","Gold Patas +1","30000","0"
"17491","Spartan Cesti","20000","2"
"17490","Feral Fangs","15000","0"
"17493","Tropical Punches","20000","0"
"17494","Trp. Punches +1","200000","0"
"17495","San d'Orian Cesti","10000","0"
"17496","Kingdom Cesti","40000","0"
"17497","Win. Baghnakhs","30000","1"
"17498","Fed. Baghnakhs","15000","0"
"17499","Bas. Knuckles","10000","0"
"17500","Republic Knuckles","50000","0"
"17501","T.M. Hooks +1","20000","0"
"17502","T.M. Hooks +2","100000","0"
"17505","Narasimha's Cesti","20000","1"
"17506","Vishnu's Cesti","50000","0"
"17508","Mst.Cst.Baghnakhs","40000","4"
"17513","Hyd.Baghnakhs +1","50000","0"
"17512","Hydro Baghnakhs","10000","0"
"17514","Hydro Claws","10000","1"
"17515","Hydro Claws +1","20000","0"
"17516","Hydro Patas","5000","0"
"17517","Hydro Patas +1","13500","0"
"17519","Platoon Cesti","10000","2"
"17521","Mahogany Pole +1","20000","0"
"17520","Heavy Staff","97500","0"
"17522","Pride Staff","20000","1"
"17523","Quarterstaff","10000","0"
"17524","Footman's Staff","40000","0"
"17525","Ebony Pole +1","30000","0"
"17528","Astral Signa","50000","1"
"17526","Mythic Pole +1","20000","0"
"17529","Sunlight Pole","18500","1"
"17530","Mst.Cst. Pole","20000","2"
"17534","Whale Staff +1","600000","0"
"17533","Whale Staff","30000","1"
"17535","Windurstian Pole","10000","0"
"17536","Federation Pole","50000","0"
"17537","Windurstian Staff","20000","1"
"17538","Federation Staff","40000","0"
"17539","Msk. Pole +1","10000","0"
"17541","Bastokan Staff","10000","0"
"17542","Republic Staff","50000","0"
"17543","Battle Staff","10000","2"
"17544","Battle Staff +1","50000","0"
"17545","Fire Staff","20000","1"
"17546","Vulcan's Staff","200000","5"
"17547","Ice Staff","40000","9"
"17548","Aquilo's Staff","200000","4"
"17549","Wind Staff","20000","10"
"17550","Auster's Staff","150000","2"
"17551","Earth Staff","30000","1"
"17552","Terra's Staff","400000","2"
"17553","Thunder Staff","20000","0"
"17554","Jupiter's Staff","200000","1"
"17555","Water Staff","20000","3"
"17556","Neptune's Staff","100000","0"
"17557","Light Staff","200000","1"
"17558","Apollo's Staff","150000","0"
"17559","Dark Staff","30000","1"
"17560","Pluto's Staff","40000","0"
"17561","Revenging Staff","10000","0"
"17562","Rvg. Staff +1","150000","0"
"17569","Iron-splitter","19000","0"
"17568","Eight-Sd. Pole +1","50000","0"
"17570","Iron-splitter +1","100000","0"
"17571","Platoon Pole","3000","0"
"17572","Dusky Staff","30000","3"
"17573","Himmel Stock","27500","2"
"17574","Archalaus's Pole","20000","2"
"17577","Capricorn Staff","10000","3"
"17576","Grim Staff","7000","1"
"17575","Somnus Signa","2000","2"
"17578","Zen Pole","20000","1"
"17579","Wyvern Perch","10000","1"
"17580","Military Pole","30000","0"
"17581","Mighty Pole","30000","2"
"17582","Prelatic Pole","30000","1"
"17590","Primate Staff","10000","2"
"17591","Primate Staff +1","800000","0"
"17593","Martial Staff","10000","3"
"17592","Kinkobo","20000","1"
"17596","Steel-splitter","10000","0"
"17600","Stun Knife +1","60000","0"
"17601","Demon's Knife","50000","4"
"17602","Demon's Knife +1","20000","0"
"17603","Cermet Kukri +1","50000","0"
"17604","Venom Kukri +1","45000","0"
"17605","Acid Dagger","10000","0"
"17607","Corrosive Baselard","20000","0"
"17606","Corrosive Dagger","40000","0"
"17608","Corrosive Knife","20000","0"
"17609","Cermet Knife +1","50000","0"
"17610","Bone Knife","10000","6"
"17611","Bone Knife +1","100000","3"
"17612","Beetle Knife","5000","2"
"17613","Beetle Knife +1","30000","0"
"17614","Stun Kukri +1","50000","1"
"17615","Chicken Knife","30000","3"
"17618","Kidney Dagger","20000","1"
"17617","Mst.Cst. Knife","40000","2"
"17620","Misericorde +1","90000","0"
"17621","Gully +1","100000","0"
"17624","Anubis's Knife","10000","0"
"17625","Ponderous Gully","15000","2"
"17628","Behemoth Knife","50000","5"
"17629","Behem. Knife +1","400000","2"
"17630","Hawker's Knife","100000","3"
"17631","Hawker's Knife +1","400000","3"
"17632","Colichemarde +1","100000","0"
"17633","Rapier +1","50000","0"
"17635","Schwert +1","200000","0"
"17636","Jagdplaute +1","200000","0"
"17637","Wing Sword +1","500000","0"
"17638","Katzbalger +1","100000","0"
"17639","Cutlass +1","80000","0"
"17641","Gold Sword +1","100000","0"
"17642","Hanger +1","55000","0"
"17645","Espadon +1","50000","1"
"17646","Carnage Sword","100000","0"
"17647","Aramis's Rapier","20000","2"
"17648","Dragvandil","25000","0"
"17655","Snr.Msk. Scimitar","20000","0"
"17656","Verdun +1","175000","0"
"17657","Anelace +1","200000","0"
"17658","Tutelary","20000","0"
"17660","Kilij","20000","3"
"17662","Company Sword","30000","2"
"17668","Firmament +1","200000","0"
"17671","T.K. Sword +2","50000","0"
"17663","Kilij +1","750000","0"
"17664","Firmament","20000","2"
"17667","Jr.Msk. Tuck +2","50000","0"
"17670","T.K. Sword +1","30000","4"
"17666","Jr.Msk. Tuck +1","20000","5"
"17672","Bastokan Sword","17000","2"
"17675","Cmb.Cst.Scmtr. +2","50000","0"
"17676","T.M. Espadon +1","45000","2"
"17674","Cmb.Cst.Scmtr. +1","30000","2"
"17677","T.M. Espadon +2","70000","0"
"17673","Republic Sword","60000","0"
"17678","San d'Orian Sword","20000","0"
"17679","Kingdom Sword","20000","0"
"17682","Sacred Sword","20000","1"
"17680","Msk. Sword +1","50000","1"
"17681","Msk. Sword +2","550000","0"
"17683","Sacred Degen","20000","3"
"17687","Spark Bilbo +1","15000","0"
"17689","Spark Degen +1","20000","0"
"17688","Spark Degen","10000","0"
"17686","Spark Bilbo","5000","0"
"17690","Spark Rapier","5000","0"
"17691","Spark Rapier +1","50000","0"
"17694","Guespiere","10000","0"
"17692","Platoon Spatha","20000","1"
"17693","Grudge Sword","15000","2"
"17695","Bayard's Sword","20000","0"
"17696","Buzzard Tuck","20000","1"
"17697","Mighty Talwar","30000","1"
"17701","Shotel","290000","3"
"17698","Princely Sword","10000","2"
"17700","Durandal","20000","0"
"17702","Shotel +1","100000","0"
"17703","Pealing Anelace","10000","1"
"17704","Vulcan Sword","10000","1"
"17707","Martial Anelace","50000","3"
"17706","Vulcan Blade","20000","2"
"17705","Vulcan Degen","10000","1"
"17713","Macuahuitl","10000","1"
"17714","Macuahuitl +1","60000","1"
"17716","Macuahuitl -1","3000","2"
"17718","Leech Scimitar","50000","0"
"17719","Mensur Epee","20000","0"
"17720","Company Fleuret","30000","2"
"17722","Phantom Fleuret","40000","0"
"17724","Darksteel Kilij","50000","0"
"17725","Darksteel Kilij +1","250000","0"
"17727","Adaman Kilij","300000","5"
"17729","Vermin Slayer","20000","3"
"17728","Adaman Kilij +1","1999999","0"
"17731","Aquan Slayer","30000","1"
"17730","Insect Slayer","250000","0"
"17732","Marine Slayer","160000","0"
"17733","Dragon Slayer","50000","2"
"17735","Demon Slayer","50000","4"
"17736","Devil Slayer","7000000","0"
"17739","Steel Kilij","50000","4"
"17740","Steel Kilij +1","200000","0"
"17746","Cermet Kilij","50000","5"
"17750","Anthos Xiphos","20000","2"
"17751","Fragarach","60000","0"
"17756","Sinfender","10000","2"
"17757","Merveilleuse","20000","2"
"17761","Oberon's Rapier","30000","1"
"17762","Erlking's Sword","10000","0"
"17763","Erlking's Blade","35000","0"
"17768","Yoto +1","60000","0"
"17769","Kororito +1","30000","0"
"17770","Mamushito +1","30000","0"
"17775","Fukuro","50000","3"
"17776","Hibari","30000","3"
"17777","Hibari +1","30000","0"
"17779","Muketsu +1","70500","0"
"17778","Muketsu","250000","8"
"17780","Kyofu","10000","1"
"17781","Kyofu +1","50000","0"
"17782","Reppu","10000","1"
"17783","Reppu +1","20000","0"
"17784","Keppu","10000","1"
"17786","Ganko","20000","1"
"17787","Ohaguro","40000","1"
"17789","Unsho","20000","0"
"17790","Unji","20000","1"
"17788","Sairen","30000","3"
"17791","Rai Kunimitsu","30000","3"
"17792","Nikkariaoe","40000","7"
"17797","Seito","50000","3"
"17795","Sai","20500","0"
"17798","Shamo","30000","4"
"17796","Sai +1","50000","0"
"17799","Imanotsurugi","10000","1"
"17800","Hosodachi +1","200000","0"
"17802","Kiku-Ichimonji","60000","8"
"17803","Zanbato +1","180000","0"
"17805","Kazaridachi +1","220000","0"
"17807","Gld.Msk. Uchigat.","30000","0"
"17814","Raikiri","10000","5"
"17817","Shinkotetsu","50000","0"
"17816","Kotetsu +1","10000","2"
"17818","Kanesada +1","10000","3"
"17819","Shinkanesada","40000","0"
"17821","Kagehide","40000","2"
"17820","Gunromaru","30000","2"
"17822","Omokage","30000","4"
"17823","Shinsoku","30000","0"
"17824","Nukemaru","40000","1"
"17826","Messhikimaru","10000","1"
"17825","Honebami","10000","1"
"17828","Koen","30000","3"
"17829","Hagun","50000","2"
"17833","Ebony Harp +1","50000","1"
"17832","Shofar +1","50108","0"
"17834","Mythic Harp +1","40000","0"
"17835","San d'Orian Horn","30000","3"
"17836","Kingdom Horn","30000","0"
"17837","Cyt. Anglica +1","30000","0"
"17838","Harlequin's Horn","20000","0"
"17839","Military Harp","20000","1"
"17841","Nursemaid's Harp","25500","0"
"17840","Angel Lyre","13500","0"
"17842","Sorrowful Harp","10000","2"
"17843","Oliphant","10000","2"
"17844","Flute +2","15000","0"
"17845","Traversiere +2","50000","0"
"17846","Cornette +2","60000","0"
"17847","Crumhorn +2","60000","0"
"17848","Ebony Harp +2","40000","0"
"17849","Hellish Bugle","20000","1"
"17850","Hellish Bugle +1","40000","0"
"17853","Iron Ram Horn","30000","4"
"17852","Requiem Flute","25000","1"
"17855","Ney","20000","2"
"17856","Syrinx","20000","2"
"17907","Swirling Broth","40000","4"
"17906","Auroral Broth","20000","4"
"17908","Shimmering Broth","10000","1"
"17909","Spicy Broth","20000","8"
"17911","Salubrious Broth","30000","6"
"17912","Fizzy Broth","10000","1"
"17913","Saline Broth","10000","0"
"17914","Wispy Broth","10000","1"
"17915","Vis. Broth","100000","4"
"17916","Ferm. Broth","100000","5"
"17917","Bubbly Broth","200000","11"
"17918","Windy Greens","300000","4"
"17919","Tant. Broth","100000","1"
"17920","Meaty Broth","30000","6"
"17921","Muddy Broth","20000","0"
"17922","Blackwater Broth","10000","1"
"17928","Juggernaut","150000","2"
"17930","Republic Axe","21000","0"
"17929","Bastokan Axe","30000","2"
"17931","Cmb.Cst. Axe +1","39000","0"
"17932","Cmb.Cst. Axe +2","100000","0"
"17934","Rsv.Cpt. Pick","10000","1"
"17935","Tabarzin +1","500000","0"
"17938","Woodville's Axe","20000","1"
"17937","Leopard Axe","10000","0"
"17936","De Saintre's Axe","10000","1"
"17939","Kriegsbeil","40000","2"
"17940","Military Pick","30000","2"
"17941","Mighty Pick","20000","1"
"17945","Martial Axe","30000","1"
"17943","Tomahawk +1","30000","0"
"17942","Tomahawk","5000","1"
"17946","Maneater","20000","3"
"17949","Furnace Tabarzin","50000","0"
"17952","Sirius Axe","25000","5"
"17953","Zoraal Ja's Axe","30000","5"
"17954","Jolt Axe","5000","1"
"17955","Plain Pick","3000","0"
"17957","Navy Axe","20000","1"
"17958","Iron Ram Pick","20000","3"
"17959","Viperine Pick","10000","1"
"17962","Fleetwing","10000","3"
"17963","Rainmaker","10000","1"
"17966","Erlking's Tabar","10000","2"
"17967","Felling Axe","10000","5"
"17968","Veldt Axe","20000","2"
"17972","San. Dagger","10000","0"
